TS,X,Y,Z,Activity
1569904684215,1.5753937,12.161346,4.423294,UPSTAIRS
1569904684235,0.7583618,11.016922,4.3029785,UPSTAIRS
1569904684255,-0.31544495,9.198517,3.9629974,UPSTAIRS
1569904684288,-0.55307007,8.607162,3.4823608,UPSTAIRS
1569904684299,-0.7158661,9.223068,2.7162323,UPSTAIRS
1569904684315,0.36631775,8.914215,2.2709045,UPSTAIRS
1569904684335,1.3269806,8.217499,2.5444489,UPSTAIRS
1569904684355,1.0821838,8.021179,2.3223877,UPSTAIRS
1569904684376,-0.21669006,8.0576935,1.6783295,UPSTAIRS
1569904684395,-0.7338257,8.542511,1.3335724,UPSTAIRS
1569904684415,-1.4963837,8.980652,1.0504608,UPSTAIRS
1569904684435,-1.1965027,8.871124,1.4736328,UPSTAIRS
1569904684455,1.0827789,8.313873,0.37948608,UPSTAIRS
1569904684488,0.84095764,8.3414,1.2132568,UPSTAIRS
1569904684494,1.1163025,8.497025,1.4006195,UPSTAIRS
1569904684514,0.67277527,9.540298,1.1605988,UPSTAIRS
1569904684535,-0.006591797,9.80307,0.9092102,UPSTAIRS
1569904684554,-0.5375061,9.020157,1.6178894,UPSTAIRS
1569904684576,-1.1234894,8.962692,2.003952,UPSTAIRS
1569904684595,-1.7010803,9.488815,1.885437,UPSTAIRS
1569904684614,-1.036087,10.286682,1.5394745,UPSTAIRS
1569904684635,-0.29449463,10.405197,1.1198883,UPSTAIRS
1569904684654,0.69073486,11.310211,0.5410919,UPSTAIRS
1569904684674,2.2098541,10.272324,0.6865387,UPSTAIRS
1569904684693,1.814209,13.062164,0.3818817,UPSTAIRS
1569904684715,-1.2527771,16.409256,1.2611542,UPSTAIRS
1569904684734,-1.5382843,14.872177,0.5668335,UPSTAIRS
1569904684753,0.18077087,14.115616,1.0762024,UPSTAIRS
1569904684774,0.90800476,13.928268,1.0187378,UPSTAIRS
1569904684793,0.08320618,12.889786,1.3251953,UPSTAIRS
1569904684814,0.6961212,12.637207,2.5635986,UPSTAIRS
1569904684834,2.355896,12.865845,4.7489014,UPSTAIRS
1569904684853,2.577362,12.199066,3.965393,UPSTAIRS
1569904684889,0.44233704,13.664917,1.1569977,UPSTAIRS
1569904684893,-1.6837311,14.216171,-2.0739899,UPSTAIRS
1569904684913,-1.4251556,11.812988,-2.443283,UPSTAIRS
1569904684934,1.0648193,9.463684,-0.11552429,UPSTAIRS
1569904684953,3.3249512,8.20015,1.980011,UPSTAIRS
1569904684973,4.1952515,7.4016724,3.751709,UPSTAIRS
1569904684993,2.4378967,6.968918,3.2315826,UPSTAIRS
1569904685014,0.8062439,6.8887177,0.9750519,UPSTAIRS
1569904685034,1.1564026,6.4362183,1.624466,UPSTAIRS
1569904685053,1.2767181,5.9633636,2.6372223,UPSTAIRS
1569904685077,1.6316528,5.312134,3.1765137,UPSTAIRS
1569904685093,2.755722,4.7405243,3.8642426,UPSTAIRS
1569904685113,3.2740784,4.1994324,3.9713898,UPSTAIRS
1569904685133,3.778061,3.89357,3.7349548,UPSTAIRS
1569904685153,2.3571014,3.97258,4.5849,UPSTAIRS
1569904685173,2.5360565,3.5703583,5.102646,UPSTAIRS
1569904685192,2.304428,1.9680328,7.0066376,UPSTAIRS
1569904685212,3.0059204,0.7116852,7.1730347,UPSTAIRS
1569904685233,4.308365,0.4471283,6.9713135,UPSTAIRS
1569904685252,5.7269287,0.65960693,8.309082,UPSTAIRS
1569904685273,6.1100006,0.7511902,9.501389,UPSTAIRS
1569904685294,6.588852,-1.0175323,7.60878,UPSTAIRS
1569904685312,6.375763,-0.5847931,6.027405,UPSTAIRS
1569904685332,4.225769,15.86998,13.951019,UPSTAIRS
1569842543291,2.4839842,1.7034745,9.196129,SITTING
1569842543311,2.707842,0.8439561,9.08001,SITTING
1569842543330,3.0190883,0.6811504,8.820239,SITTING
1569842543351,2.4528596,1.246182,9.251195,SITTING
1569842543371,2.4121583,1.7645266,9.829395,SITTING
1569842543391,2.4480712,2.0733786,9.53012,SITTING
1569842543410,2.4492683,2.44448,9.853337,SITTING
1569842543430,2.4049757,2.7760768,9.67018,SITTING
1569842543450,1.4149733,2.7641058,8.820239,SITTING
1569842543470,1.448492,2.4408886,8.42759,SITTING
1569842543490,2.0219033,1.9165585,9.1255,SITTING
1569842543511,2.1799207,1.4053963,9.270349,SITTING
1569842543530,2.693477,1.5502456,8.852561,SITTING
1569842543550,1.9776106,1.7477672,8.939949,SITTING
1569842543573,2.1260512,1.780089,9.532514,SITTING
1569842543591,2.267309,1.5682021,9.085996,SITTING
1569842543610,2.3104045,1.6675615,8.866926,SITTING
1569842543631,2.597709,1.8890251,9.767146,SITTING
1569842543650,2.7964275,1.6304513,10.077195,SITTING
1569842543671,2.597709,1.6112977,9.672575,SITTING
1569842543692,2.2146366,1.9141643,9.654618,SITTING
1569842543712,2.3535004,2.1068976,9.876082,SITTING
1569842543731,2.5893292,2.243367,9.831789,SITTING
1569842543751,2.5306711,2.44448,9.43076,SITTING
1569842543772,2.420538,2.3690627,9.022549,SITTING
1569842543792,3.3722332,1.9752164,9.710882,SITTING
1569842543811,2.100912,1.9141643,9.556456,SITTING
1569842543831,2.6599581,2.433706,9.0476885,SITTING
1569842543852,2.6743233,2.457648,8.828619,SITTING
1569842543871,2.336741,2.480393,8.513782,SITTING
1569842543891,2.681506,2.4121583,8.826224,SITTING
1569842543912,2.5091233,2.328361,8.931569,SITTING
1569842543932,2.0841527,2.3092074,8.698134,SITTING
1569842543952,2.1092918,2.195483,8.589199,SITTING
1569842543972,2.2457612,2.292448,9.178172,SITTING
1569842543992,2.1763294,2.0123265,9.611523,SITTING
1569842544011,2.2613235,1.8507179,9.624691,SITTING
1569842544031,2.111686,1.8339585,9.048885,SITTING
1569842544052,2.0901382,1.9608512,8.819042,SITTING
1569842544072,1.7872716,2.1823149,8.92319,SITTING
1569842544091,2.0733786,2.5187001,9.44752,SITTING
1569842544111,2.1811178,2.5031378,9.775525,SITTING
1569842544131,1.9800048,2.36188,9.598354,SITTING
1569842544152,1.5622166,2.1176715,9.545682,SITTING
1569842544171,1.8267759,2.1571758,9.303867,SITTING
1569842544191,1.8782512,2.2888567,9.113529,SITTING
1569842544212,1.970428,2.4145525,9.272743,SITTING
1569842544232,1.8387469,2.4995465,9.091981,SITTING
1569842544252,1.9165585,2.5953147,9.325416,SITTING
1569842544273,1.7896658,2.7509377,9.241618,SITTING
1569842544291,1.5873557,2.8191724,9.003395,SITTING
1569842544311,1.5885528,2.7150247,8.978256,SITTING
1569842544331,1.3742718,2.5198972,9.216479,SITTING
1569842544352,1.4293385,2.4504654,9.415198,SITTING
1569842544373,1.602918,2.6204538,9.226056,SITTING
1569842544392,1.6124948,2.7521348,9.309854,SITTING
1569842544412,1.7621324,2.7461493,9.204509,SITTING
1569842544431,1.6591818,2.6324248,9.3026705,SITTING
1569842544452,1.6543933,2.7389667,9.367314,SITTING
1569842544472,1.7764976,2.6982653,9.246407,SITTING
1569842544492,1.7238252,2.5821466,9.24521,SITTING
1569842544513,1.9381063,2.5761611,9.370906,SITTING
1569842544532,1.9405005,2.731784,9.452309,SITTING
1569842544551,2.0242975,2.6647465,9.312247,SITTING
1569842544571,1.6771383,2.6132712,9.100361,SITTING
1569842544592,1.6136919,2.7246015,8.977059,SITTING
1569842544612,1.6843209,2.8287494,9.127894,SITTING
1569842544632,1.7932571,2.8790276,9.272743,SITTING
1569842544651,1.6879122,2.743755,9.277532,SITTING
1569842544671,1.5765818,2.4552538,9.248801,SITTING
1569842544692,1.7202339,2.1380222,9.386468,SITTING
1569842544712,1.8854338,2.2409728,9.406818,SITTING
1569842544732,1.839944,2.2601264,9.408015,SITTING
1569842544752,1.6843209,2.2744915,9.333796,SITTING
1569842544771,1.3383588,2.4540567,9.211691,SITTING
1569842544791,1.4089876,2.5821466,9.457097,SITTING
1569842544811,1.3036429,2.6779146,9.445126,SITTING
1569842544831,1.1216835,2.5617957,9.097966,SITTING
1569842544851,0.9864111,2.3319526,8.987833,SITTING
1569842544870,1.1923125,2.1511903,8.9519205,SITTING
1569842544894,1.5765818,2.3008277,9.260772,SITTING
1569842544911,1.3994108,2.183512,9.36492,SITTING
1569842544947,1.4377182,2.207454,9.600749,SITTING
1569842544951,1.6208745,2.3642743,9.356541,SITTING
1569842544971,1.6795325,2.4768016,9.299079,SITTING
1569842544991,1.7369933,2.814384,9.743204,SITTING
1569842545010,1.7669208,3.027468,9.562442,SITTING
1569842545031,1.5562311,2.8215668,9.387665,SITTING
1569842545051,1.376666,2.5103204,9.123106,SITTING
1569842545071,1.6903064,2.328361,9.038112,SITTING
1569842548085,2.432509,1.9764135,9.208099,SITTING
1569842548086,2.0506337,1.8459295,9.28232,SITTING
1569842548086,1.6711528,1.7741034,9.55885,SITTING
1569842548086,2.1655555,1.0223241,9.682152,SITTING
1569842548086,1.6759412,0.8451532,9.799467,SITTING
1569842548086,1.364695,1.1839328,9.727641,SITTING
1569842548086,1.5370775,1.4508862,9.350554,SITTING
1569842548086,1.8136078,1.5251064,8.890868,SITTING
1569842548086,1.9728222,1.6017209,8.532935,SITTING
1569842548095,2.0721815,1.4987702,8.700529,SITTING
1569842548102,2.861071,1.2389994,9.25359,SITTING
1569842548122,2.9987376,1.3754689,9.458294,SITTING
1569842548143,3.181894,1.3108255,9.398438,SITTING
1569842548162,3.180697,1.4760253,9.215282,SITTING
1569842548182,3.405752,1.7357962,9.115923,SITTING
1569842548202,3.5206735,1.9512744,9.203311,SITTING
1569842548223,3.6415808,1.9883845,9.14226,SITTING
1569842548243,3.751714,1.7681179,9.224859,SITTING
1569842548263,3.594894,1.6124948,9.0476885,SITTING
1569842548283,3.0813377,1.6867151,8.637083,SITTING
1569842548303,3.3207579,1.4999673,8.805874,SITTING
1569842548324,2.861071,1.0893618,8.9363575,SITTING
1569842548343,2.6072857,1.3204023,8.724471,SITTING
1569842548362,2.5797524,1.3335704,8.283937,SITTING
1569842548383,2.2697031,1.2988545,8.717288,SITTING
1569842548403,2.160767,1.2150574,9.095572,SITTING
1569842548424,2.0949266,1.352724,9.969456,SITTING
1569842548445,1.8136078,1.2904748,10.092757,SITTING
1569842548463,1.70946,1.4053963,10.020931,SITTING
1569842548484,1.6555905,1.5119383,9.861717,SITTING
1569842548504,2.111686,1.6077064,9.78989,SITTING
1569842548523,2.3211784,1.5622166,9.9790325,SITTING
1569842548544,2.0841527,1.3587095,10.065224,SITTING
1569842548563,1.7166426,1.2150574,10.18254,SITTING
1569842548584,1.4867992,1.3192052,9.913192,SITTING
1569842548603,1.5693992,1.5562311,9.411607,SITTING
1569842548623,1.6424223,1.650802,8.979453,SITTING
1569842548644,2.0159178,1.6184803,8.918402,SITTING
1569842548664,2.2421699,1.6436194,8.89805,SITTING
1569842548685,2.529474,1.4568717,9.141062,SITTING
1569842548704,2.6204538,1.3682863,9.15423,SITTING
1569842548723,2.7234044,1.3395559,8.902839,SITTING
1569842548744,2.8335378,1.3347675,8.99741,SITTING
1569842548764,2.8790276,1.3790601,9.090784,SITTING
1569842548784,3.1136594,1.5813702,9.259575,SITTING
1569842548803,3.0897174,1.6172832,9.43914,SITTING
1569842548825,3.3147724,1.5071499,9.370906,SITTING
1569842548843,2.9963434,1.4053963,9.999383,SITTING
1569842548864,2.4109612,1.5682021,9.96347,SITTING
1569842548883,2.5270798,1.7669208,9.587581,SITTING
1569842548903,2.3882163,1.7441759,9.314642,SITTING
1569842548923,2.5629928,1.6208745,9.485827,SITTING
1569842548943,1.9572599,1.4520833,9.572019,SITTING
1569842548963,1.447295,1.4927847,9.433155,SITTING
1569842548982,1.2389994,1.7058687,8.983045,SITTING
1569842549002,1.4377182,1.7992426,8.615535,SITTING
1569842549023,1.7310078,1.8028339,8.659827,SITTING
1569842549043,2.0458453,1.6424223,9.113529,SITTING
1569842549063,1.8411411,1.3431472,9.7324295,SITTING
1569842549084,1.851915,1.3036429,9.722853,SITTING
1569842549104,2.15957,1.4652514,9.386468,SITTING
1569842549124,2.541445,1.5646108,9.349358,SITTING
1569842549144,2.7365725,1.5610195,9.41879,SITTING
1569842549164,2.823961,1.5849615,9.709685,SITTING
1569842549183,2.718616,1.5945383,9.805453,SITTING
1569842549203,2.743755,1.6232687,9.757569,SITTING
1569842549224,2.4588451,1.5765818,9.574412,SITTING
1569842549243,2.4013844,1.6543933,9.3182335,SITTING
1569842588090,2.4289176,1.5682021,9.3421755,SITTING
1569842588104,2.2577322,1.6531962,9.232041,SITTING
1569842588104,2.2385786,1.7429788,9.107543,SITTING
1569842588104,3.228581,-0.5734113,9.546879,SITTING
1569842588104,3.1986535,-0.80325466,10.198102,SITTING
1569842588104,2.6611552,-0.5710171,10.064027,SITTING
1569842588104,2.2014685,-0.22744916,9.646238,SITTING
1569842588104,1.9680338,0.039504327,9.391256,SITTING
1569842588104,1.910573,0.17238252,9.376891,SITTING
1569842588104,1.6723499,0.20350714,9.384073,SITTING
1569842588104,1.9189527,-0.30885202,9.490616,SITTING
1569842588122,1.8171991,-0.6979098,9.588778,SITTING
1569842588168,1.6795325,-0.736217,9.536105,SITTING
1569842588168,1.6041151,-0.2777274,9.510966,SITTING
1569842588182,1.6519991,0.15682021,9.531317,SITTING
1569842588202,1.7489643,0.21188685,9.531317,SITTING
1569842588225,1.7824832,0.39025488,9.330204,SITTING
1569842588243,1.9093759,0.050278235,9.31943,SITTING
1569842588262,2.3546975,-0.2741361,9.633071,SITTING
1569842588282,2.195483,-0.055066638,9.615114,SITTING
1569842588302,2.5031378,-0.23822308,9.5492735,SITTING
1569842588322,2.4887726,-0.22385786,9.494206,SITTING
1569842588342,2.1667526,0.24061728,8.986636,SITTING
1569842588362,2.6276364,-0.061052144,9.212888,SITTING
1569842588383,3.2357635,-0.39743748,9.973047,SITTING
1569842588402,2.3307555,0.48602295,9.910798,SITTING
1569842588422,2.03148,0.5422867,9.794679,SITTING
1569842588442,3.0657754,-0.15322891,10.3932295,SITTING
1569842588462,2.3930047,0.41180268,10.289082,SITTING
1569842588482,2.1511903,0.36750996,9.88925,SITTING
1569842588503,2.6276364,0.031124622,10.111911,SITTING
1569842588522,2.7006595,0.047884032,10.257957,SITTING
1569842588542,2.5785553,0.47165772,9.781511,SITTING
1569842588562,2.4253263,0.736217,9.622296,SITTING
1569842588582,2.3894134,0.78769237,9.313444,SITTING
1569842588602,2.4001873,0.760159,9.270349,SITTING
1569842588623,2.44448,0.9816227,9.2547865,SITTING
1569842588643,2.4756045,0.91697925,9.387665,SITTING
1569842588663,2.3463178,1.1252748,9.323022,SITTING
1569842588683,2.15957,1.13964,8.961497,SITTING
1569842588703,1.9991584,1.3611037,8.9040365,SITTING
1569842588723,2.3355439,1.1300632,8.98903,SITTING
1569842588742,2.5103204,0.9983821,9.264363,SITTING
1569842588763,2.3355439,0.80445176,9.475053,SITTING
1569842588783,2.6910827,0.61052144,9.593566,SITTING
1569842588803,2.8754363,0.6512229,9.834184,SITTING
1569842588823,3.0214825,0.61890113,9.807847,SITTING
1569842588843,2.8658595,1.13964,10.296265,SITTING
1569842588863,3.0681696,1.1611878,10.469844,SITTING
1569842588884,2.7856536,1.7393875,10.309433,SITTING
1569842588903,2.2625206,1.9249382,9.677363,SITTING
1569842588922,2.7018566,1.1504139,9.490616,SITTING
1569842588943,2.7281928,0.8463503,9.674969,SITTING
1569842588963,2.2493525,0.94930094,9.651027,SITTING
1569842588983,2.3798366,0.7074866,9.633071,SITTING
1569842589002,2.0254946,0.9947908,9.5492735,SITTING
1569842589023,1.2785037,1.6053122,8.6299,SITTING
1569842589043,1.8076223,1.4437037,8.704121,SITTING
1569842589063,2.19668,1.2844892,9.214086,SITTING
1569842589083,2.1272483,0.9935937,9.228451,SITTING
1569842589103,2.4253263,0.985214,9.496601,SITTING
1569842589123,2.585738,0.8655039,9.725247,SITTING
1569842589143,2.5390508,0.93852705,9.734824,SITTING
1569842589163,2.6036944,1.1025299,9.894038,SITTING
1569842589183,2.7976246,0.9983821,10.2974615,SITTING
1569842589202,2.837129,0.82001406,10.465055,SITTING
1569842589223,2.5617957,0.9864111,10.141838,SITTING
1569842589243,2.6635494,0.89543146,9.911995,SITTING
1569842589263,2.7724855,0.81402856,9.985018,SITTING
1569842589283,2.6048915,0.89662856,9.733627,SITTING
1569842589303,2.480393,1.0462662,9.368511,SITTING
1569842589323,2.4349031,0.89064306,9.239224,SITTING
1569842589343,2.4839842,0.8870517,9.269152,SITTING
1569842589363,2.657564,1.043872,9.180567,SITTING
1569842589383,2.540248,0.91817635,9.075222,SITTING
1569842589402,2.2948422,0.9648633,9.058462,SITTING
1569842589423,2.4756045,0.91458505,9.210494,SITTING
1569842589443,2.7257986,0.7433996,9.491813,SITTING
1569842589463,2.5378537,0.736217,9.661801,SITTING
1569842589483,2.5270798,0.81881696,9.700109,SITTING
1569842589503,2.5953147,0.6811504,9.770737,SITTING
1569842589523,2.5378537,0.7589619,9.825804,SITTING
1569842589543,2.5713725,0.7266402,9.962274,SITTING
1569842589563,2.5139117,0.79248077,9.929952,SITTING
1569842589583,2.31639,0.6787562,9.743204,SITTING
1569842589602,2.3918076,0.6919243,9.680955,SITTING
1569842589623,2.4480712,0.6787562,9.707291,SITTING
1569842589643,2.3570917,0.700304,9.654618,SITTING
1569842589663,2.3307555,0.7026982,9.469068,SITTING
1569842589683,2.3295584,0.6751649,9.41879,SITTING
1569842589703,2.4396915,0.5590461,9.636662,SITTING
1569842589723,2.3582888,0.641646,9.568427,SITTING
1569842589743,2.2816741,0.6619968,9.424775,SITTING
1569842589763,2.6024973,0.5482722,9.52174,SITTING
1569842589783,2.6276364,0.5279215,9.66659,SITTING
1569842589803,2.6013002,0.6332663,9.773131,SITTING
1569842589823,2.6803088,0.6560113,9.606734,SITTING
1569842589842,2.6168625,0.5363012,9.441534,SITTING
1569842589863,2.6755204,0.60573304,9.44752,SITTING
1569842589883,2.8287494,0.62608373,9.624691,SITTING
1569842589903,2.801216,0.60453594,9.473856,SITTING
1569842589923,2.6551697,0.6404489,9.26556,SITTING
1569842589943,2.755726,0.6691794,9.228451,SITTING
1569842589963,2.9269116,0.50397944,9.408015,SITTING
1569842589983,2.802413,0.51714754,9.43076,SITTING
1569842590002,2.707842,0.6967127,9.320627,SITTING
1569842590023,2.7868507,0.50517654,9.295488,SITTING
1569842590042,2.6803088,0.48362875,9.482236,SITTING
1569842590063,2.7210102,0.40701428,9.859323,SITTING
1569842590083,2.861071,0.29807812,9.759963,SITTING
1569842590103,2.5318682,0.36391866,9.5385,SITTING
1569842590123,2.5689783,0.39025488,9.475053,SITTING
1569842590143,2.717419,0.44532153,9.64983,SITTING
1569842590163,2.5306711,0.50876784,9.618706,SITTING
1569842590183,2.4827871,0.51355624,9.412804,SITTING
1569842590203,2.480393,0.34955344,9.425972,SITTING
1569842590223,2.4839842,0.17956513,9.508572,SITTING
1569842590243,2.4732103,0.10654198,9.399636,SITTING
1569842590263,2.517503,-0.17597382,9.151836,SITTING
1569842590283,2.4241292,-0.49320555,8.942344,SITTING
1569842590303,2.6803088,-0.82599956,9.108741,SITTING
1569842590323,2.8921957,-1.0378864,9.260772,SITTING
1569842590344,2.870648,-1.1013328,9.3733,SITTING
1569842590364,2.743755,-1.009156,9.176975,SITTING
1569842590383,2.8622682,-1.1013328,9.317036,SITTING
1569842590402,2.8407204,-1.1360487,9.646238,SITTING
1569842590423,2.861071,-0.9564836,9.714474,SITTING
1569842590442,2.7353754,-0.9995792,9.751583,SITTING
1569842590462,2.6839,-1.0534488,9.7958765,SITTING
1569842590482,2.8179753,-1.0845734,9.854534,SITTING
1569842590502,2.743755,-1.246182,9.82341,SITTING
1569842590523,2.7401638,-1.2294226,9.698911,SITTING
1569842590542,2.6396074,-1.091756,9.284714,SITTING
1569842590563,2.7006595,-1.0366893,9.179369,SITTING
1569842590582,2.743755,-0.93852705,9.249998,SITTING
1569842590602,2.669535,-0.8391677,9.246407,SITTING
1569842590623,2.7329812,-0.7314286,9.112331,SITTING
1569842590643,2.597709,-0.7326257,9.139865,SITTING
1569842590663,2.930503,-0.81043726,9.500193,SITTING
1569842590682,2.6803088,-0.521936,9.677363,SITTING
1569842590703,2.7952304,-0.44891283,9.618706,SITTING
1569842590723,2.5582044,-0.17477672,9.26197,SITTING
1569842590742,2.3259668,-0.033518825,9.127894,SITTING
1569842590763,2.586935,-0.1340753,9.388862,SITTING
1569842590783,2.5366566,-0.2837129,9.589975,SITTING
1569842590803,2.4863784,-0.33638534,9.441534,SITTING
1569842590823,2.730587,-0.50278234,9.28232,SITTING
1569842590843,2.6862943,-0.48841715,9.234436,SITTING
1569842590863,2.8443117,-0.50637364,9.367314,SITTING
1569842590883,3.0250738,-0.62488663,9.482236,SITTING
1569842590903,2.8646624,-0.62249243,9.458294,SITTING
1569842590923,2.9125464,-0.7745243,9.475053,SITTING
1569842590943,2.873042,-0.79966336,9.572019,SITTING
1569842590963,2.7952304,-0.8798691,9.598354,SITTING
1569842590983,2.7114334,-0.89902276,9.483433,SITTING
1569842591003,2.5462334,-0.9828198,9.249998,SITTING
1569842591023,2.610877,-0.9840169,9.247604,SITTING
1569842591043,2.4145525,-0.8487445,9.220071,SITTING
1569842591063,2.4588451,-0.78170687,9.385271,SITTING
1569842591083,2.4516625,-0.79008657,9.258378,SITTING
1569842591103,2.6635494,-0.8798691,9.295488,SITTING
1569842591123,2.731784,-0.8619126,9.306262,SITTING
1569842591143,2.8790276,-0.7182605,9.589975,SITTING
1569842591165,2.9149406,-0.51954174,9.691729,SITTING
1569842591182,2.7497406,-0.30645782,9.5971575,SITTING
1569842591202,2.8383262,-0.31603462,9.440337,SITTING
1569842591222,2.8754363,-0.50278234,9.524135,SITTING
1569842591242,2.7988217,-0.5542577,9.512163,SITTING
1569842591265,2.779668,-0.5530606,9.441534,SITTING
1569842591282,2.7114334,-0.5327099,9.323022,SITTING
1569842591302,2.5689783,-0.47405192,9.240421,SITTING
1569842591322,2.5917234,-0.5662287,9.2787285,SITTING
1569842591342,2.4636335,-0.63206923,9.25359,SITTING
1569842591362,2.4229321,-0.664391,9.186552,SITTING
1569842591387,2.554613,-0.78410107,9.2069025,SITTING
1569842591402,2.5785553,-0.82599956,9.385271,SITTING
1569842591422,2.5127146,-0.6871359,9.476251,SITTING
1569842591442,2.552219,-0.6919243,9.578004,SITTING
1569842591463,2.779668,-0.80564886,9.4535055,SITTING
1569842591483,2.7018566,-0.6823475,9.506178,SITTING
1569842591502,2.8431146,-0.6727707,9.572019,SITTING
1569842591522,2.8694508,-0.7374141,9.68694,SITTING
1569842591542,2.8742392,-0.63206923,9.564836,SITTING
1569842591563,2.8646624,-0.7218518,9.317036,SITTING
1569842591582,2.8862102,-0.7086837,9.376891,SITTING
1569842591602,2.789245,-0.557849,9.633071,SITTING
1569842591622,2.7617116,-0.6572084,9.384073,SITTING
1569842591642,2.6839,-0.6835446,9.051279,SITTING
1569842591662,2.5617957,-0.61650693,8.884883,SITTING
1569842591683,2.657564,-0.6775591,9.209297,SITTING
1569842591703,2.814384,-0.760159,9.43914,SITTING
1569842591723,2.6168625,-0.6919243,9.457097,SITTING
1569842591743,2.64679,-0.6500258,9.459491,SITTING
1569842591763,2.6791117,-0.5734113,9.406818,SITTING
1569842591905,2.6240451,-0.51834464,9.376891,SITTING
1569842591905,2.705448,-0.5781997,9.483433,SITTING
1569842591905,2.6491842,-0.52073884,9.589975,SITTING
1569842591905,2.6743233,-0.5602432,9.496601,SITTING
1569842591905,2.6647465,-0.5770026,9.287108,SITTING
1569842591905,2.6144683,-0.62847793,9.360131,SITTING
1569842591905,2.7952304,-0.6596026,9.4535055,SITTING
1569842591922,2.6767175,-0.5710171,9.460688,SITTING
1569842591943,2.4732103,-0.51714754,9.386468,SITTING
1569842591962,2.4744074,-0.7398083,9.515755,SITTING
1569842591982,2.5605986,-0.7697359,9.721656,SITTING
1569842592002,2.5139117,-0.866701,9.613917,SITTING
1569842592023,2.5917234,-0.8750807,9.388862,SITTING
1569842592042,2.6384103,-0.80325466,9.455899,SITTING
1569842592063,2.6755204,-0.7398083,9.563639,SITTING
1569842592082,2.706645,-0.7469909,9.585187,SITTING
1569842592102,2.670732,-0.7170634,9.423578,SITTING
1569842592123,2.5773582,-0.7170634,9.276335,SITTING
1569842592143,2.633622,-0.6596026,9.26556,SITTING
1569842592162,2.6192567,-0.58538234,9.309854,SITTING
1569842592182,2.6898856,-0.62488663,9.346964,SITTING
1569842592203,2.7222073,-0.5279215,9.330204,SITTING
1569842592224,2.7042508,-0.5315128,9.198523,SITTING
1569842592244,2.6850972,-0.4441244,9.190144,SITTING
1569842592264,2.8179753,-0.51834464,9.300277,SITTING
1569842592283,2.8335378,-0.5231331,9.313444,SITTING
1569842592302,2.802413,-0.44532153,9.266758,SITTING
1569842592323,2.706645,-0.52073884,9.167398,SITTING
1569842592342,2.9759927,-0.7290344,9.405622,SITTING
1569842592363,2.8766334,-0.59855044,9.68694,SITTING
1569842592384,2.9340942,-0.6931214,9.737218,SITTING
1569842592403,2.6551697,-0.58657944,9.431957,SITTING
1569842592424,2.5845408,-0.6404489,9.378088,SITTING
1569842592444,2.6060886,-0.7589619,9.394848,SITTING
1569842592464,2.529474,-0.6931214,9.4774475,SITTING
1569842592483,2.504335,-0.78050977,9.466674,SITTING
1569842592503,2.5246856,-0.8858546,9.412804,SITTING
1569842592522,2.5905263,-0.8403648,9.437943,SITTING
1569842592542,2.5594015,-0.748188,9.338584,SITTING
1569842592562,2.56419,-0.7254431,9.440337,SITTING
1569842592583,2.6671407,-0.7386112,9.459491,SITTING
1569842592627,2.6312277,-0.7110779,9.284714,SITTING
1569842592627,2.7641058,-0.6691794,9.330204,SITTING
1569842592643,2.7210102,-0.6344634,9.473856,SITTING
1569842592663,2.7210102,-0.5722142,9.580399,SITTING
1569842592684,2.597709,-0.521936,9.39365,SITTING
1569842592704,2.6611552,-0.4333505,9.23683,SITTING
1569842592724,2.622848,-0.5518635,9.301474,SITTING
1569842592744,2.7257986,-0.5542577,9.490616,SITTING
1569842592764,2.7150247,-0.5374983,9.425972,SITTING
1569842592784,2.598906,-0.5386954,9.239224,SITTING
1569842592803,2.6264393,-0.5602432,9.223662,SITTING
1569842592823,2.6264393,-0.5746084,9.3182335,SITTING
1569842592844,2.6024973,-0.5770026,9.400833,SITTING
1569842592864,2.6551697,-0.7158663,9.415198,SITTING
1569842592884,2.6001031,-0.6344634,9.289502,SITTING
1569842592904,2.4516625,-0.6871359,9.279925,SITTING
1569842592923,2.7940333,-0.830788,9.454702,SITTING
1569842592944,2.5953147,-0.70509243,9.713276,SITTING
1569842592964,2.943671,-0.8475474,9.624691,SITTING
1569842592984,2.8191724,-0.8535329,9.557653,SITTING
1569842593003,2.6874914,-0.688333,9.587581,SITTING
1569842593024,2.765303,-0.7398083,9.629479,SITTING
1569842593044,2.6491842,-0.6679823,9.528923,SITTING
1569842593064,2.4899697,-0.6404489,9.303867,SITTING
1569842593084,2.5809495,-0.7697359,9.263166,SITTING
1569842593104,2.4911668,-0.6500258,9.356541,SITTING
1569842593124,2.5725696,-0.6380547,9.481039,SITTING
1569842593143,2.6156654,-0.6667852,9.345766,SITTING
1569842593163,2.56419,-0.58777654,9.139865,SITTING
1569842593184,2.5737667,-0.50038815,9.306262,SITTING
1569842593203,2.8095956,-0.58298814,9.351752,SITTING
1569842593224,2.730587,-0.49559975,9.374496,SITTING
1569842593244,2.8191724,-0.5506664,9.478644,SITTING
1569842593263,2.6922798,-0.49440265,9.48463,SITTING
1569842593283,2.754529,-0.5386954,9.405622,SITTING
1569842593303,2.7928362,-0.59376204,9.360131,SITTING
1569842593323,2.6839,-0.5650316,9.392453,SITTING
1569842593343,2.6635494,-0.6811504,9.421184,SITTING
1569842593363,2.574964,-0.6751649,9.332599,SITTING
